ethnicity,race,gender,action_taken,preapproval_requested,loan_type,loan_purpose,loan_to_value_ratio,interest_only_payment,balloon_payment,debt_to_income_ratio,age,income,derived_loan_to_value_ratio
0,2,1,1,0,1,3.0,73.21,0.0,0,4,2,4,2
0,2,1,1,0,1,1.0,90.0,0.0,0,4,2,4,3
0,2,1,1,0,1,1.0,75.0,0.0,0,4,2,4,2
0,2,1,1,0,1,1.0,85.0,0.0,0,4,2,3,3
0,1,1,1,0,1,3.0,81.9,0.0,0,2,3,4,3
0,1,0,1,0,1,3.0,76.64,0.0,0,4,3,3,2
0,1,1,1,0,1,3.0,76.99,0.0,0,2,2,4,2
0,1,0,1,0,1,3.0,72.14,0.0,0,4,3,4,2
0,1,1,0,0,1,1.0,80.0,0.0,0,4,2,4,2
0,1,1,1,0,1,1.0,80.0,0.0,0,2,3,4,2
0,2,0,0,0,1,1.0,73.49,0.0,0,5,2,4,2
0,1,1,1,0,1,3.0,41.67,0.0,0,4,3,1,2
0,1,1,0,0,1,1.0,80.65,0.0,0,6,3,4,3
0,1,1,1,0,1,3.0,61.72,0.0,0,4,3,4,2
0,1,1,1,0,1,3.0,56.13,0.0,0,1,2,5,2
0,3,1,1,0,1,1.0,80.0,0.0,0,2,2,4,2
0,1,0,1,0,1,1.0,80.0,0.0,0,4,2,4,2
0,1,1,0,0,1,1.0,74.98,0.0,0,6,2,2,2
0,1,0,1,0,1,3.0,60.0,0.0,0,4,3,3,2
0,3,1,1,0,1,3.0,77.0,0.0,0,4,2,3,2
0,3,0,0,0,1,3.0,63.25,0.0,0,4,1,3,2
0,2,0,1,0,1,1.0,90.0,0.0,0,4,1,4,3
0,2,0,1,0,1,1.0,70.0,0.0,0,4,2,2,2
0,3,1,1,0,1,3.0,75.55,0.0,0,4,2,3,2
0,1,1,0,0,1,3.0,80.0,0.0,0,5,2,4,2
0,3,0,1,0,1,4.0,40.87,0.0,0,4,2,4,2
1,1,0,1,0,1,1.0,79.36,0.0,0,3,2,4,2
0,2,1,0,0,1,3.0,86.58,0.0,0,5,2,4,3
0,2,0,1,0,1,1.0,80.0,0.0,0,3,2,4,2
0,1,0,1,0,1,1.0,57.4,0.0,0,5,1,2,2
0,2,1,0,0,1,4.0,69.87,0.0,0,4,2,4,2
0,1,1,1,0,1,4.0,75.0,0.0,0,3,2,1,2
0,1,1,1,0,1,3.0,69.41,0.0,0,4,2,4,2
