,is_not_hispanic,is_male,preapproval_requested,loan_amount,loan_to_value_ratio,interest_only_payment,balloon_payment,income,log_loan_to_value_ratio,mid_debt_to_income_ratio,debt,derived_race_Asian,derived_race_Black or African American,derived_race_Minority Races,derived_race_White,debt_to_income_ratio_20%-<30%,debt_to_income_ratio_30%-<36%,debt_to_income_ratio_36%-<50%,debt_to_income_ratio_50%-60%,debt_to_income_ratio_<20%,debt_to_income_ratio_>60%,applicant_age_25-34,applicant_age_35-44,applicant_age_45-54,applicant_age_55-64,applicant_age_65-74,applicant_age_<25,applicant_age_>74,loan_type_Converntional,loan_type_FHA-insured,loan_type_VA-guaranteed,loan_purpose_Home Improvement,loan_purpose_Home Purchase,loan_purpose_Other Purpose,loan_purpose_Refinancing
0,1.0,0.0,0.0,-0.2903268968796255,0.9596079781216184,0.23625225538129552,0.13698346380285525,-0.27819387873457374,0.7835197781157976,0.1187865792780793,-0.39105899596624044,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,1.0,0.0,0.0,-0.6905006468642448,-0.3148309982946638,0.23625225538129552,0.13698346380285525,-0.19478590125063588,-0.07287488374133719,-0.9458847872158778,-0.44777496841092257,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2,1.0,0.0,0.0,-0.875196223780223,-0.4879801865196186,0.23625225538129552,0.13698346380285525,-0.15308191250866696,-0.22163502181865435,0.1187865792780793,-0.14238127063186495,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3,1.0,0.0,0.0,-0.813631031474897,-1.6704311504791975,0.23625225538129552,0.13698346380285525,-0.4385938354344542,-1.681814417665531,1.5110491354624849,-0.6357095516595733,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4,1.0,0.0,0.0,-0.38267468533761456,0.35811705098537033,0.23625225538129552,0.13698346380285525,-0.22044989432261675,0.42217422558803436,-0.9458847872158778,-0.4813347154196102,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5,1.0,1.0,0.0,0.3253250261736351,0.7591110024095358,0.23625225538129552,0.13698346380285525,0.356989949796953,0.6698338849845092,-0.290702407834981,0.6415744194910784,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
6,1.0,0.0,0.0,-0.3518920891849515,-0.04287690043879502,0.23625225538129552,0.13698346380285525,-0.22365789345661435,0.14140086097035962,-0.290702407834981,-0.3606874249233781,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7,0.0,0.0,0.0,-0.16719651226897334,0.13516441399353432,0.23625225538129552,0.13698346380285525,-0.1723299073126526,0.27071167925449785,2.3300271096886056,0.31319229501106993,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8,0.0,1.0,0.0,-0.25954430072696244,0.7591110024095358,0.23625225538129552,0.13698346380285525,-0.18195390471464545,0.6698338849845092,-0.9458847872158778,-0.4309950949065787,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
9,1.0,0.0,0.0,-0.9675440122382122,0.7210165770242399,0.23625225538129552,0.13698346380285525,-0.23969788912660242,0.6475209921825664,0.1187865792780793,-0.31454277278643267,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
10,1.0,1.0,0.0,-0.3518920891849515,1.7834901507177088,0.23625225538129552,0.13698346380285525,-0.3519778588165187,1.1952067161714106,0.1187865792780793,-0.5377150903942054,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11,1.0,1.0,1.0,2.8494979106920035,0.5586140266974531,0.23625225538129552,0.13698346380285525,0.27678997144701273,0.5496482128768362,0.1187865792780793,0.7120498882093225,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
12,1.0,0.0,0.0,-1.0291092045435382,-2.3864459501421873,0.23625225538129552,0.13698346380285525,-0.4738818259084279,-3.646130842337231,0.1187865792780793,-0.7800164637969302,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
13,1.0,1.0,0.0,0.6331509877002655,0.15762007527328767,0.23625225538129552,0.13698346380285525,0.34415795326096255,0.28647057290316696,0.1187865792780793,0.8459532787739861,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14,1.0,1.0,0.0,0.20219464156298303,0.9596079781216184,0.23625225538129552,0.13698346380285525,-0.2525298856625928,0.7835197781157976,0.1187865792780793,-0.3400481805130352,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
15,1.0,0.0,0.0,-0.16719651226897334,1.011336197855336,0.23625225538129552,0.13698346380285525,-0.15308191250866696,0.8118797992682147,-0.9458847872158778,-0.39324037952180513,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
16,1.0,1.0,0.0,-0.3211094930322885,1.0542425506577213,0.23625225538129552,0.13698346380285525,-0.2974418735385594,0.8351164333924451,0.1187865792780793,-0.42931710755614433,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
17,1.0,0.0,0.0,-1.0598918006962013,-0.2650275495277829,0.23625225538129552,0.13698346380285525,-0.32310586661054025,-0.03196561208059788,2.3300271096886056,-0.1994328405466339,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
18,1.0,0.0,0.0,0.2637598338683091,-0.0069478423911897656,0.23625225538129552,0.13698346380285525,-0.08892192982871476,0.16814432894855205,0.1187865792780793,-0.014854231998851991,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
19,1.0,0.0,0.0,-0.4442398776429406,-0.59785252920984,0.23625225538129552,0.13698346380285525,-0.2332818908586072,-0.321798830891402,-0.290702407834981,-0.37729949969267845,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
20,1.0,0.0,0.0,-0.6597180507115818,-0.12307569072362809,0.23625225538129552,0.13698346380285525,-0.3487698596825211,0.08044943898700727,0.1187865792780793,-0.5313387384625547,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
21,1.0,0.0,0.0,0.7870639684635806,0.7591110024095358,0.23625225538129552,0.13698346380285525,-0.040801942818750624,0.6698338849845092,-0.9458847872158778,-0.24641648635879668,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
22,1.0,0.0,0.0,1.371933295364178,-0.5802488947423191,0.23625225538129552,0.13698346380285525,0.9985897765964749,-0.30542621691231175,-0.9458847872158778,1.112753267493053,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
23,1.0,0.0,0.0,-0.5058050699482667,-0.14112041853771565,0.23625225538129552,0.13698346380285525,-0.38084985102249724,0.06648842021699224,0.1187865792780793,-0.5951022577790613,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
24,1.0,0.0,0.0,-0.25954430072696244,1.0398067684064516,0.23625225538129552,0.13698346380285525,-0.2685698813325809,0.827327129806472,-0.290702407834981,-0.43821044051344654,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
25,1.0,0.0,0.0,-0.5673702622535928,-0.2433738761508777,0.23625225538129552,0.13698346380285525,-0.2525298856625928,-0.01442425458956129,0.1187865792780793,-0.3400481805130352,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
26,1.0,1.0,0.0,-0.2287617045742994,0.15762007527328767,0.23625225538129552,0.13698346380285525,-0.2300738917246096,0.28647057290316696,0.1187865792780793,-0.29541371699148067,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
27,1.0,0.0,0.0,-0.4442398776429406,0.36012202074249106,0.23625225538129552,0.13698346380285525,-0.2012018995186311,0.42348798809532806,-0.290702407834981,-0.3219259171283439,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
28,1.0,1.0,0.0,-0.5673702622535928,-1.0557876217362367,0.23625225538129552,0.13698346380285525,-0.4674658276404327,-0.7998146592987827,2.3300271096886056,-0.6902441405486908,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
29,1.0,0.0,0.0,-0.84441362762756,-1.87341428869011,0.23625225538129552,0.13698346380285525,-0.3936818475584877,-2.078948892026216,2.3300271096886056,-0.43938503165875065,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
30,1.0,0.0,0.0,-0.6289354545589187,-0.599496604410679,0.23625225538129552,0.13698346380285525,-0.1338339177046813,-0.32333446540252475,-1.7648627614419987,-0.5711070386678496,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
31,1.0,1.0,0.0,0.5715857953949394,-0.04287690043879502,0.23625225538129552,0.13698346380285525,0.18696599569507966,0.14140086097035962,-1.7648627614419987,-0.31940893610269233,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
32,1.0,0.0,0.0,-1.0598918006962013,0.15762007527328767,0.23625225538129552,0.13698346380285525,-0.06325793675673388,0.28647057290316696,0.1187865792780793,0.03615658345435333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
33,1.0,0.0,0.0,0.29454243002097213,0.1406179317329028,0.23625225538129552,0.13698346380285525,0.3120779619209864,0.2745497117816306,-0.290702407834981,0.5640514039010098,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
34,1.0,0.0,0.0,-0.47502247379560364,0.15762007527328767,0.23625225538129552,0.13698346380285525,-0.2557378847965905,0.28647057290316696,-0.9458847872158778,-0.5274793675565557,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
35,1.0,1.0,0.0,-0.16719651226897334,1.1601049538337012,0.23625225538129552,0.13698346380285525,-0.2942338744045618,0.891372999477862,0.1187865792780793,-0.4229407556244937,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
36,1.0,0.0,0.0,-0.16719651226897334,0.35811705098537033,0.23625225538129552,0.13698346380285525,-0.21403389605462153,0.42217422558803436,0.1187865792780793,-0.2635319573332273,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
37,1.0,1.0,0.0,2.264628583791406,0.7591110024095358,0.23625225538129552,0.13698346380285525,0.6553338692587306,0.6698338849845092,-0.290702407834981,1.1565487373393901,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
38,1.0,0.0,0.0,0.17141204541031999,1.23027889533293,0.23625225538129552,0.13698346380285525,-0.12100192116869087,0.9278515792410603,-0.290702407834981,-0.18349196071750737,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
39,1.0,1.0,0.0,9.71401685273586,-0.4438708518629604,-4.232763824354034,0.13698346380285525,63.637980867033804,-0.18272820098666068,-1.7648627614419987,49.46395877025977,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
40,1.0,1.0,1.0,-0.16719651226897334,0.7591110024095358,0.23625225538129552,0.13698346380285525,-0.28781787613656656,0.6698338849845092,0.1187865792780793,-0.4101880517611924,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
41,1.0,1.0,0.0,-0.9675440122382122,0.862166447925546,0.23625225538129552,0.13698346380285525,-0.2942338744045618,0.729035686142024,0.1187865792780793,-0.4229407556244937,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
42,1.0,0.0,0.0,0.017499064647004837,0.35811705098537033,0.23625225538129552,0.13698346380285525,-0.2332818908586072,0.42217422558803436,-0.290702407834981,-0.37729949969267845,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
43,1.0,0.0,0.0,-0.25954430072696244,1.0398067684064516,0.23625225538129552,0.13698346380285525,-0.22686589259061196,0.827327129806472,-0.9458847872158778,-0.4897246521717821,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
44,1.0,0.0,0.0,-0.6289354545589187,-0.520260199609264,0.23625225538129552,0.13698346380285525,-0.12420992030268847,-0.2505709858576266,-0.290702407834981,-0.1890293189739408,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
45,1.0,0.0,0.0,-1.1214569930015272,0.7547000689438699,0.23625225538129552,0.13698346380285525,-0.14987391337466935,0.6672623748446969,0.1187865792780793,-0.13600491870021436,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
46,1.0,0.0,0.0,-1.1214569930015272,-2.5414702117627694,0.23625225538129552,0.13698346380285525,-0.14024991597267653,-4.502517468214744,-0.290702407834981,-0.21671611025610807,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
47,1.0,1.0,0.0,-0.25954430072696244,0.9117693997167156,0.23625225538129552,0.13698346380285525,-0.005513952344776918,0.7569473858178001,1.5110491354624849,0.6101960560379556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
48,1.0,0.0,0.0,0.04828166079966787,-0.6608085795834338,0.23625225538129552,0.13698346380285525,-0.24290588826060003,-0.3814182219316303,0.1187865792780793,-0.3209191247180832,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
49,1.0,1.0,0.0,-0.47502247379560364,0.371951342309504,0.23625225538129552,0.13698346380285525,-0.2621538830645857,0.43122252299543673,-0.290702407834981,-0.42713572400057964,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
50,1.0,0.0,0.0,-1.0291092045435382,-1.5758767767333794,0.23625225538129552,0.13698346380285525,-0.3423538614145259,-1.5196566244880336,0.1187865792780793,-0.5185860345992535,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
51,1.0,1.0,0.0,-1.0291092045435382,0.9227165345905951,0.23625225538129552,0.13698346380285525,0.029774038129196788,0.7630577732002356,-0.290702407834981,0.07676387733486541,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
52,0.0,0.0,0.0,-0.4134572814902776,-1.1788927648234555,0.23625225538129552,0.13698346380285525,-0.16270590991065978,-0.9492866177315888,1.5110491354624849,0.15797846509588956,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
53,1.0,1.0,0.0,0.6947161800055915,0.35811705098537033,0.23625225538129552,0.13698346380285525,0.22546198530305098,0.42217422558803436,-0.9458847872158778,0.10176588885633762,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
54,1.0,0.0,0.0,-0.19797910842163638,-0.2433738761508777,0.23625225538129552,0.13698346380285525,-0.169121908178655,-0.01442425458956129,0.1187865792780793,-0.1742630302901183,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
55,1.0,1.0,0.0,-0.5673702622535928,0.7835716334464098,0.23625225538129552,0.13698346380285525,-0.32310586661054025,0.6840372816961123,2.3300271096886056,-0.1994328405466339,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
56,1.0,0.0,0.0,-0.19797910842163638,-1.005262383856792,0.23625225538129552,0.13698346380285525,-0.2332818908586072,-0.7414160897754655,-0.290702407834981,-0.37729949969267845,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
57,1.0,0.0,0.0,-0.5365876661009297,1.2741075342235915,0.23625225538129552,0.13698346380285525,-0.33272986401253307,0.9503181116601224,0.1187865792780793,-0.4994569788043015,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
58,1.0,1.0,0.0,-0.4134572814902776,-0.3636720615781273,0.23625225538129552,0.13698346380285525,-0.11458592290069564,-0.11378180045659003,1.5110491354624849,0.2964124215067261,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
59,1.0,1.0,0.0,0.17141204541031999,0.7591110024095358,0.23625225538129552,0.13698346380285525,0.11959801388112985,0.6698338849845092,-1.7648627614419987,-0.3722655376413754,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
60,1.0,1.0,0.0,-0.7212832430169079,0.3001333256094361,0.23625225538129552,0.13698346380285525,0.055438031201177664,0.3838206679678945,-0.290702407834981,0.1210627433863331,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
61,0.0,0.0,0.0,0.17141204541031999,0.7591110024095358,0.23625225538129552,0.13698346380285525,-0.22686589259061196,0.6698338849845092,0.1187865792780793,-0.28903736505982996,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
62,1.0,0.0,0.0,0.6331509877002655,0.03928676020801673,0.23625225538129552,0.13698346380285525,-0.11137792376669803,0.2020656127764074,0.1187865792780793,-0.059488695520406504,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
63,1.0,1.0,0.0,-0.25954430072696244,1.1601049538337012,0.23625225538129552,0.13698346380285525,-0.2942338744045618,0.891372999477862,0.1187865792780793,-0.4229407556244937,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
64,1.0,0.0,0.0,-0.4442398776429406,-0.6403578880608014,0.23625225538129552,0.13698346380285525,-0.11779392203469326,-0.3618654293725012,-0.9458847872158778,-0.3470957273848596,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
65,1.0,0.0,0.0,-1.0598918006962013,1.4772911694102158,0.23625225538129552,0.13698346380285525,-0.0343859445507554,1.0514442358767668,0.1187865792780793,0.09354375083920911,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
66,1.0,1.0,0.0,-0.07484872381098426,0.15762007527328767,0.23625225538129552,0.13698346380285525,-0.07288193415872672,0.28647057290316696,-0.9458847872158778,-0.28836617011965626,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
67,1.0,1.0,0.0,-1.0598918006962013,-0.6311350271780457,0.23625225538129552,0.13698346380285525,-0.22044989432261675,-0.35310664337345915,2.3300271096886056,0.14958852834371753,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
68,1.0,0.0,0.0,-1.1214569930015272,-0.06773852542709345,0.23625225538129552,0.13698346380285525,-0.3455618605485235,0.12269418526567556,1.5110491354624849,-0.36807056926528936,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
69,1.0,0.0,0.0,-0.5673702622535928,-1.9062957927068915,0.23625225538129552,0.13698346380285525,-0.17874590558064782,-2.150977446639132,-0.290702407834981,-0.2831644093333096,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
70,1.0,1.0,0.0,0.3868902184789612,1.3818546089712647,0.23625225538129552,0.13698346380285525,-0.18516190384864306,1.0045497618491084,-0.290702407834981,-0.2942391258461766,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
71,1.0,0.0,0.0,0.017499064647004837,0.35811705098537033,0.23625225538129552,0.13698346380285525,-0.14024991597267653,0.42217422558803436,0.1187865792780793,-0.1168758629052624,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
72,1.0,1.0,0.0,1.6489766607381453,0.35811705098537033,0.23625225538129552,0.13698346380285525,0.10676601734513942,0.42217422558803436,-0.290702407834981,0.2096604754892685,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
