ethnicity,race,gender,action_taken,preapproval_requested,loan_type,loan_purpose,loan_to_value_ratio,interest_only_payment,balloon_payment,debt_to_income_ratio,age,income,derived_loan_to_value_ratio
0,1,1,1,0,1,1.0,80.0,0.0,0,4,3,4,2
1,1,1,1,1,1,1.0,90.0,0.0,0,1,1,4,3
0,1,0,1,0,1,1.0,95.0,0.0,0,4,2,3,3
0,1,0,1,0,1,1.0,95.0,0.0,0,4,3,2,3
0,1,1,1,0,1,1.0,80.0,0.0,0,2,1,2,2
0,1,1,1,0,1,1.0,75.0,0.0,0,3,1,2,2
0,1,1,1,0,1,1.0,97.0,0.0,0,2,2,3,4
0,1,1,1,0,1,1.0,42.857,0.0,0,5,2,4,2
0,1,1,1,0,1,1.0,85.0,0.0,0,4,2,4,3
0,1,0,1,0,1,1.0,77.61,0.0,0,4,2,4,2
0,1,1,1,0,1,3.0,90.0,0.0,0,4,2,2,3
0,1,1,1,0,1,1.0,75.0,0.0,0,4,1,4,2
0,1,1,1,0,2,1.0,56.962,0.0,0,4,1,2,2
0,1,0,1,0,1,1.0,79.299,0.0,0,2,1,4,2
0,1,0,1,0,1,1.0,70.0,0.0,0,2,1,4,2
0,1,0,1,0,1,3.0,80.0,0.0,0,4,2,2,2
0,1,1,1,1,1,1.0,75.0,0.0,0,3,1,4,2
0,1,1,1,0,1,1.0,90.0,0.0,0,4,2,3,3
0,1,1,1,0,1,3.0,95.0,0.0,0,4,3,4,3
0,1,1,1,0,1,1.0,80.0,0.0,0,3,3,4,2
0,1,0,1,0,1,1.0,80.0,0.0,0,4,1,3,2
0,1,0,1,0,1,1.0,97.0,0.0,0,4,3,2,4
0,1,0,1,0,1,1.0,93.144,0.0,0,4,2,4,3
0,1,0,1,0,1,1.0,46.896,0.0,0,1,2,4,2
0,1,0,1,0,1,1.0,97.0,0.0,0,3,1,3,4
0,1,0,1,0,1,1.0,85.0,0.0,0,4,2,2,3
0,1,0,1,0,1,1.0,79.752,0.0,0,4,1,2,2
0,1,1,0,0,1,1.0,80.0,0.0,0,3,3,3,2
0,1,0,1,0,1,1.0,36.364,0.0,0,1,3,2,2
0,1,1,1,0,1,3.0,80.0,0.0,0,1,3,3,2
0,1,1,1,0,1,1.0,97.0,0.0,0,3,3,3,4
0,1,1,1,0,1,1.0,80.0,0.0,0,4,2,3,2
0,1,1,1,0,1,3.0,80.0,0.0,0,4,2,4,2
0,1,1,1,0,1,1.0,54.604,0.0,0,1,2,4,2
0,1,1,1,0,1,1.0,57.205,0.0,0,4,2,4,2
0,1,1,1,0,1,3.0,95.0,0.0,0,4,1,3,3
0,1,0,1,0,1,1.0,100.0,0.0,0,2,2,4,4
0,1,1,1,0,1,3.0,50.0,0.0,0,1,1,4,2
0,1,0,1,0,1,3.0,53.959,0.0,0,4,1,4,2
0,1,1,1,0,1,3.0,80.0,0.0,0,2,1,4,2
0,1,1,0,0,1,3.0,90.0,0.0,0,6,2,1,3
0,1,1,1,0,1,1.0,80.0,0.0,0,4,2,3,2
0,1,1,1,0,1,1.0,85.0,0.0,0,4,2,2,3
0,1,0,1,0,1,3.0,97.0,0.0,0,3,2,2,4
0,1,1,1,0,1,1.0,75.0,0.0,0,4,1,4,2
0,4,0,1,0,1,1.0,50.0,0.0,0,4,1,2,2
0,1,1,1,0,1,1.0,65.857,0.0,0,4,1,4,2
1,1,0,1,0,1,1.0,95.0,0.0,0,4,2,3,3
1,1,0,0,0,1,3.0,80.0,0.0,0,5,2,3,2
0,1,1,1,1,1,1.0,75.0,0.0,0,4,3,3,2
0,3,0,1,0,1,3.0,80.0,0.0,0,4,3,2,2
0,3,1,1,1,1,1.0,97.0,0.0,0,4,3,2,4
0,1,1,1,0,1,3.0,97.0,0.0,0,4,1,1,4
0,1,1,1,0,1,1.0,28.953,0.0,0,4,3,2,2
0,3,0,1,0,2,3.0,100.0,0.0,0,2,2,2,4
0,1,0,1,1,1,1.0,95.0,0.0,0,4,1,3,3
0,1,1,1,1,1,1.0,97.0,0.0,0,4,1,3,4
0,1,1,1,1,1,1.0,95.0,0.0,0,4,2,3,3
0,1,1,1,0,1,1.0,73.98,0.0,0,3,1,3,2
0,1,1,1,1,1,1.0,75.0,0.0,0,3,3,3,2
0,1,1,1,1,1,1.0,85.0,0.0,0,5,2,3,3
0,1,1,1,0,1,3.0,80.0,0.0,0,3,3,2,2
1,1,1,1,0,1,3.0,80.0,0.0,0,2,3,3,2
0,1,0,1,1,1,1.0,80.0,0.0,0,4,2,4,2
0,1,0,1,1,1,1.0,75.0,0.0,0,4,2,2,2
0,1,1,1,0,1,1.0,54.811,0.0,0,4,3,4,2
0,1,1,1,0,1,1.0,75.0,0.0,0,2,3,4,2
0,1,0,1,0,1,1.0,95.0,0.0,0,3,3,3,3
0,1,1,1,1,1,1.0,70.0,0.0,0,2,2,3,2
0,1,1,1,1,1,1.0,25.641,0.0,0,4,2,3,2
0,1,1,1,0,1,1.0,43.165,0.0,0,1,3,1,2
0,1,0,1,0,1,1.0,70.0,0.0,0,4,3,3,2
0,1,1,1,0,1,1.0,76.0,0.0,0,2,2,3,2
0,1,0,1,0,1,1.0,95.0,0.0,0,4,2,3,3
0,1,1,1,0,1,1.0,62.484,0.0,0,5,2,2,2
0,1,1,1,1,2,1.0,82.5,0.0,0,4,3,3,3
0,1,1,1,1,1,1.0,90.0,0.0,0,4,1,3,3
0,1,1,1,0,1,1.0,79.98,0.0,0,4,2,3,2
0,1,0,1,0,1,1.0,95.0,0.0,0,2,3,3,3
0,1,0,1,0,1,3.0,43.103,0.0,0,2,2,2,2
0,1,1,1,0,1,1.0,80.0,0.0,0,3,1,2,2
0,1,0,1,0,1,1.0,97.0,0.0,0,3,1,2,4
0,3,1,1,0,1,1.0,80.0,0.0,0,4,2,2,2
0,1,1,1,0,1,1.0,95.0,0.0,0,3,1,2,3
0,1,1,1,0,1,1.0,97.0,0.0,0,3,1,2,4
0,1,1,1,0,2,1.0,100.0,0.0,0,2,1,3,4
0,1,1,1,0,1,1.0,74.5,0.0,0,2,1,3,2
0,1,0,1,0,1,1.0,79.31,0.0,0,1,3,3,2
0,1,0,1,0,1,1.0,94.723,0.0,0,2,2,3,3
0,1,1,1,0,1,1.0,95.0,0.0,0,3,3,3,3
0,1,0,1,0,1,1.0,58.182,0.0,0,1,3,2,2
0,1,1,1,0,1,1.0,80.0,0.0,0,1,2,5,2
0,1,1,1,0,1,1.0,54.315,0.0,0,4,3,2,2
0,1,0,1,0,1,1.0,74.561,0.0,0,3,3,3,2
0,1,0,1,0,1,1.0,45.19,0.0,0,2,2,3,2
0,2,0,1,0,1,1.0,97.0,0.0,0,1,2,4,4
0,1,0,1,0,1,1.0,93.824,0.0,0,2,2,3,3
0,1,1,1,0,1,1.0,83.0,0.0,0,2,2,4,3
0,1,1,1,0,1,1.0,90.0,0.0,0,2,2,4,3
0,1,1,1,0,1,1.0,97.0,0.0,0,3,1,2,4
0,1,0,1,0,1,1.0,95.0,0.0,0,2,1,3,3
0,1,0,1,0,1,3.0,69.686,0.0,0,3,3,1,2
1,1,0,1,0,1,1.0,95.0,0.0,0,3,3,2,3
1,1,0,1,0,1,1.0,101.934,0.0,0,4,1,2,1
0,1,1,1,0,1,1.0,80.0,0.0,0,3,1,2,2
1,1,0,1,0,1,1.0,58.333,0.0,0,1,3,3,2
0,1,0,1,0,1,3.0,80.0,0.0,0,3,1,2,2
0,1,1,1,0,1,1.0,80.0,0.0,0,3,3,4,2
0,1,1,1,0,1,1.0,97.0,0.0,0,2,2,3,4
0,1,1,1,0,1,1.0,95.0,0.0,0,2,2,2,3
0,3,1,1,0,2,1.0,100.0,0.0,0,4,3,2,4
0,1,0,1,0,1,1.0,56.25,0.0,0,4,1,2,2
0,3,1,1,0,2,1.0,100.0,0.0,0,3,2,3,4
0,1,0,1,0,2,1.0,99.348,0.0,0,2,3,3,4
0,1,1,1,0,1,1.0,74.359,0.0,0,1,3,4,2
0,1,0,1,0,1,1.0,95.0,0.0,0,4,1,3,3
0,2,1,0,0,1,1.0,66.667,0.0,0,3,2,1,2
0,1,1,1,0,1,3.0,69.091,0.0,0,4,3,1,2
0,1,1,1,0,1,1.0,97.0,0.0,0,4,1,3,4
1,1,1,1,0,1,1.0,100.947,0.0,0,4,2,2,1
0,1,0,1,0,1,1.0,95.0,0.0,0,2,3,2,3
0,1,1,1,0,2,1.0,100.0,0.0,0,2,2,2,4
0,1,1,1,0,1,1.0,95.0,0.0,0,4,2,3,3
0,1,1,1,0,1,3.0,48.387,0.0,0,1,3,2,2
0,1,0,1,0,1,1.0,97.0,0.0,0,2,1,3,4
0,1,1,1,0,1,1.0,95.0,0.0,0,2,2,3,3
0,1,1,1,0,1,1.0,47.517,0.0,0,1,2,3,2
0,1,0,1,0,2,1.0,100.0,0.0,0,4,3,2,4
0,1,1,1,0,2,1.0,100.0,0.0,0,4,2,2,4
0,1,0,1,0,1,1.0,89.344,0.0,0,2,1,3,3
0,1,1,1,0,1,3.0,45.699,0.0,0,2,2,2,2
0,3,0,1,0,1,1.0,80.0,0.0,0,2,1,2,2
0,1,0,1,0,1,3.0,74.999,0.0,0,2,3,3,2
0,1,1,1,0,1,1.0,62.673,0.0,0,1,1,2,2
0,1,1,1,0,1,3.0,90.0,0.0,0,4,3,4,3
0,1,1,1,0,1,1.0,90.0,0.0,0,4,1,3,3
0,1,0,1,0,1,3.0,49.618,0.0,0,4,3,4,2
0,1,1,0,0,1,3.0,70.0,0.0,0,4,2,2,2
0,3,1,1,0,1,1.0,5.148,0.0,0,1,1,2,2
0,3,0,1,0,1,3.0,68.394,0.0,0,4,2,2,2
0,1,1,1,0,1,3.0,75.413,0.0,0,2,1,4,2
0,1,0,1,0,1,3.0,66.667,0.0,0,2,2,4,2
0,1,1,1,0,1,1.0,80.0,1.0,1,4,2,5,2
1,1,1,1,0,1,3.0,80.0,0.0,0,4,3,3,2
0,1,1,1,0,1,3.0,59.111,0.0,0,4,3,3,2
0,1,1,1,0,1,3.0,43.919,0.0,0,3,2,3,2
0,3,0,0,0,1,3.0,60.784,0.0,0,4,3,1,2
0,1,0,0,0,1,3.0,76.2,0.0,0,4,3,2,2
0,1,0,0,0,1,3.0,56.25,0.0,0,6,3,1,2
0,1,0,0,0,1,3.0,47.083,0.0,0,6,2,1,2
0,1,0,0,0,1,3.0,50.0,0.0,0,5,3,1,2
1,1,1,0,0,1,3.0,48.2,0.0,0,2,3,3,2
0,3,0,0,0,1,3.0,91.429,0.0,0,5,3,3,3
0,1,1,0,0,1,3.0,71.556,0.0,0,2,2,3,2
0,3,0,0,0,1,3.0,77.5,0.0,0,4,3,3,2
0,1,1,0,0,1,3.0,72.83,0.0,0,2,2,4,2
0,1,0,0,0,1,3.0,91.332,0.0,0,6,3,2,3
0,1,0,0,0,1,3.0,34.231,0.0,0,3,3,4,2
0,3,1,0,0,1,3.0,79.72,0.0,0,1,3,3,2
0,1,1,1,1,1,1.0,59.839,0.0,0,2,2,3,2
0,1,1,1,0,1,1.0,65.0,1.0,0,5,3,4,2
0,1,0,0,0,1,1.0,58.92,0.0,0,2,2,3,2
0,1,1,1,0,1,1.0,97.0,0.0,0,4,1,1,4
0,1,1,1,0,1,1.0,90.0,0.0,0,4,2,4,3
0,1,0,0,0,1,1.0,45.87,0.0,0,5,3,1,2
0,1,1,1,0,1,1.0,70.0,0.0,0,4,2,4,2
0,1,1,1,1,1,1.0,80.0,0.0,0,4,3,4,2
0,1,1,0,0,1,3.0,56.37,0.0,0,5,3,3,2
0,1,1,1,0,1,1.0,80.0,0.0,0,4,2,3,2
0,1,0,1,1,1,1.0,95.0,0.0,0,2,1,4,3
0,1,1,0,0,1,4.0,31.86,0.0,0,4,3,3,2
0,1,1,1,0,1,3.0,44.91,0.0,0,4,3,1,2
0,1,1,1,0,1,1.0,75.9,0.0,0,4,1,2,2
0,1,1,1,0,2,3.0,99.43,0.0,0,5,3,2,4
0,1,1,0,0,1,3.0,36.857,0.0,0,4,2,4,2
1,1,1,1,0,1,1.0,75.0,0.0,0,5,3,3,2
1,1,1,0,0,1,1.0,91.66,0.0,0,4,1,1,3
0,1,1,1,0,1,3.0,74.07,0.0,0,4,3,2,2
0,1,1,0,0,1,3.0,74.84,0.0,0,4,2,4,2
0,1,1,1,1,1,1.0,97.0,0.0,0,4,1,1,4
0,3,0,1,0,1,3.0,80.0,0.0,0,3,3,3,2
0,4,1,1,0,2,3.0,87.27,0.0,0,3,3,3,3
0,1,0,0,0,1,3.0,69.56,0.0,0,3,2,3,2
0,1,1,1,0,1,3.0,79.4,0.0,0,4,1,3,2
0,3,0,1,0,2,3.0,79.26,0.0,0,2,3,3,2
0,1,1,1,0,1,1.0,97.0,0.0,0,4,1,2,4
0,1,0,1,0,1,3.0,44.53,0.0,0,3,3,2,2
0,3,1,1,0,1,3.0,45.23,0.0,0,4,3,1,2
0,1,1,1,0,1,3.0,72.92,0.0,0,2,2,3,2
0,1,0,1,0,1,3.0,58.13,0.0,0,4,3,3,2
0,1,1,1,0,2,3.0,93.27,0.0,0,5,3,2,3
0,1,1,0,0,1,3.0,78.95,0.0,0,4,1,3,2
0,1,1,1,0,1,4.0,75.0,0.0,0,4,3,3,2
0,1,1,0,0,2,3.0,94.85,0.0,0,5,3,1,3
0,1,1,1,0,1,3.0,17.76,0.0,0,4,3,3,2
0,3,0,0,0,1,3.0,44.08,0.0,0,3,3,2,2
0,1,1,1,0,1,3.0,62.65,0.0,0,2,3,3,2
0,1,1,1,0,1,3.0,73.12,0.0,0,4,3,2,2
1,1,1,1,0,1,3.0,24.07,0.0,0,4,3,4,2
0,1,1,0,0,1,3.0,37.22,0.0,0,1,2,2,2
0,1,1,1,0,1,3.0,68.91,0.0,0,3,3,3,2
0,1,0,0,0,1,3.0,42.15,0.0,0,4,3,2,2
0,1,0,0,0,1,1.0,78.16,0.0,0,4,2,3,2
0,1,0,1,0,1,3.0,48.07,0.0,0,4,3,2,2
0,1,0,1,0,1,3.0,45.35,0.0,0,3,2,2,2
0,1,1,1,0,1,1.0,95.0,0.0,0,4,3,3,3
0,1,1,1,1,1,1.0,80.0,0.0,0,4,2,3,2
0,3,1,1,0,1,3.0,60.0,0.0,0,4,3,1,2
0,1,0,1,0,1,3.0,89.57,0.0,0,4,3,3,3
0,1,1,0,0,2,3.0,71.77,0.0,0,4,3,2,2
0,1,1,0,0,1,3.0,76.27,0.0,0,4,2,3,2
0,1,0,1,0,1,3.0,77.92,0.0,0,3,3,4,2
0,1,0,1,0,1,3.0,51.5,0.0,0,4,3,3,2
0,1,1,1,0,2,3.0,94.05,0.0,0,4,3,4,3
0,1,1,1,0,1,3.0,75.0,0.0,0,4,3,2,2
0,1,0,0,0,1,3.0,77.77,0.0,0,2,3,4,2
0,1,0,0,0,1,1.0,45.84,0.0,0,4,3,1,2
0,1,1,1,0,2,3.0,100.0,0.0,0,4,3,3,4
0,1,0,1,1,1,1.0,92.0,0.0,0,4,2,3,3
0,1,1,0,0,1,1.0,80.0,0.0,0,4,1,2,2
0,3,1,0,0,1,3.0,80.0,0.0,0,1,3,4,2
0,1,0,1,0,1,3.0,77.07,0.0,0,4,2,4,2
0,1,1,0,0,1,3.0,42.85,0.0,0,1,3,4,2
0,1,0,1,1,1,1.0,70.0,0.0,0,4,3,2,2
0,1,1,1,0,1,3.0,72.0,0.0,0,4,2,3,2
0,1,0,0,0,1,1.0,97.0,0.0,0,3,2,2,4
0,1,0,1,0,1,1.0,70.0,0.0,0,4,3,3,2
0,1,0,1,0,1,3.0,67.5,0.0,0,4,3,2,2
0,1,1,1,0,1,3.0,78.06,0.0,0,4,2,2,2
0,1,1,1,0,2,1.0,100.0,0.0,0,4,3,3,4
0,1,0,0,0,2,3.0,71.6,0.0,0,4,2,2,2
0,1,0,1,1,1,1.0,85.0,0.0,0,4,2,3,3
0,1,1,1,0,1,1.0,85.0,0.0,0,4,2,2,3
0,1,1,1,0,2,3.0,53.7,0.0,0,2,3,3,2
0,1,0,1,1,2,1.0,100.0,0.0,0,3,3,3,4
0,1,1,1,0,1,1.0,48.95,0.0,0,4,3,3,2
1,1,0,1,0,1,3.0,89.96,0.0,0,4,3,3,3
0,1,0,1,0,1,1.0,90.0,0.0,0,4,3,3,3
0,1,1,1,0,1,1.0,80.0,0.0,0,4,3,3,2
0,1,0,0,0,1,2.0,80.0,0.0,0,4,3,1,2
0,1,1,1,0,1,3.0,20.25,0.0,0,2,3,3,2
0,1,1,1,0,1,1.0,97.0,0.0,0,4,2,3,4
0,1,1,1,0,1,3.0,56.79,0.0,0,2,2,4,2
0,1,0,1,0,1,3.0,34.08,0.0,0,4,3,1,2
0,1,0,1,0,1,4.0,55.55,0.0,0,4,2,2,2
0,1,0,1,0,1,3.0,80.0,0.0,0,4,3,1,2
0,1,0,1,0,1,3.0,67.02,0.0,0,4,3,2,2
0,1,1,1,1,1,1.0,80.0,0.0,0,1,1,4,2
1,1,0,1,0,1,3.0,78.86,0.0,0,4,2,2,2
1,2,1,1,0,1,1.0,90.0,0.0,0,4,2,4,3
1,1,0,1,0,1,3.0,48.11,0.0,0,4,3,1,2
0,2,0,0,0,1,1.0,80.0,0.0,0,4,3,3,2
0,2,1,1,0,2,1.0,100.0,0.0,0,4,2,3,4
0,1,1,1,1,1,1.0,95.0,0.0,0,4,2,4,3
1,1,1,1,0,2,3.0,62.07,0.0,0,2,2,4,2
0,3,0,1,0,1,3.0,58.35,0.0,0,3,2,3,2
0,1,1,1,0,1,3.0,80.0,0.0,0,4,2,3,2
0,1,0,0,0,1,1.0,95.0,0.0,0,4,2,2,3
0,1,0,1,0,1,3.0,40.13,0.0,0,4,3,3,2
0,1,1,1,0,1,3.0,64.97,0.0,0,2,1,3,2
0,1,1,1,0,1,3.0,63.445,0.0,0,2,3,5,2
0,4,0,1,1,1,1.0,97.0,0.0,0,4,1,2,4
0,1,0,0,0,1,3.0,67.12,0.0,0,4,2,2,2
0,1,1,0,0,1,3.0,76.47,0.0,0,6,3,1,2
0,3,0,1,0,1,3.0,75.0,0.0,0,4,3,2,2
0,1,1,1,0,1,3.0,83.25,0.0,0,4,1,3,3
0,1,1,0,0,1,2.0,59.4,0.0,0,5,3,3,2
0,1,1,0,0,1,4.0,75.71,0.0,0,6,3,2,2
0,1,0,1,0,1,1.0,80.0,0.0,0,4,3,3,2
0,1,1,0,0,1,3.0,47.82,0.0,0,2,3,2,2
0,3,1,0,0,2,3.0,63.28,0.0,0,4,3,2,2
0,3,0,0,0,1,1.0,97.0,0.0,0,4,3,4,4
0,1,0,1,0,1,3.0,61.65,0.0,0,4,3,3,2
0,1,0,1,0,1,1.0,95.0,0.0,0,2,3,3,3
0,1,1,1,0,1,3.0,84.49,0.0,0,4,3,2,3
0,1,1,1,1,1,1.0,95.0,0.0,0,4,2,4,3
0,1,1,0,0,1,3.0,79.86,0.0,0,2,3,3,2
0,1,0,0,0,1,4.0,15.85,0.0,0,6,3,1,2
0,1,1,1,1,1,1.0,90.0,0.0,0,4,2,4,3
0,1,0,1,1,1,1.0,80.0,0.0,0,4,3,3,2
0,1,0,1,0,1,1.0,97.0,0.0,0,4,2,2,4
0,1,0,1,0,1,3.0,51.14,0.0,0,4,3,1,2
0,1,1,0,0,2,1.0,106.25,0.0,0,5,3,1,1
0,3,1,1,0,1,4.0,36.58,0.0,0,4,3,2,2
0,1,1,1,0,2,3.0,89.39,0.0,0,4,3,2,3
0,1,1,1,0,1,3.0,53.46,0.0,0,4,2,2,2
0,1,0,1,0,1,3.0,76.93,0.0,0,4,3,3,2
0,1,1,1,0,1,3.0,51.63,0.0,0,2,3,3,2
0,1,0,1,0,1,3.0,75.0,0.0,0,4,2,2,2
0,1,1,0,0,1,3.0,75.0,0.0,0,4,2,2,2
0,1,1,1,0,1,1.0,90.0,0.0,0,4,3,4,3
0,1,1,1,0,1,1.0,97.0,0.0,0,4,1,3,4
0,1,1,1,0,1,3.0,82.85,0.0,0,4,3,3,3
0,1,1,0,0,1,2.0,37.5,0.0,0,3,2,1,2
1,1,0,1,0,1,3.0,42.22,0.0,0,4,2,1,2
0,1,1,1,0,1,3.0,76.8,0.0,0,4,3,3,2
0,1,1,1,0,2,3.0,62.27,0.0,0,4,3,1,2
0,1,1,1,0,1,1.0,97.0,0.0,0,4,2,2,4
0,1,1,1,0,1,3.0,75.0,0.0,0,4,2,3,2
0,1,0,1,0,1,3.0,60.51,0.0,0,4,3,2,2
0,1,0,1,0,1,3.0,49.99,0.0,0,2,2,3,2
0,3,0,1,0,1,3.0,78.94,0.0,0,4,3,3,2
0,1,0,1,0,1,4.0,53.64,0.0,0,4,3,2,2
0,1,0,1,0,1,1.0,79.99,0.0,0,4,3,4,2
0,1,1,1,0,1,1.0,94.82,0.0,0,4,3,3,3
0,1,1,0,0,2,3.0,94.78,0.0,0,6,3,1,3
0,1,1,1,1,2,1.0,100.0,0.0,0,2,3,3,4
1,1,1,0,0,1,1.0,80.0,0.0,0,2,2,3,2
0,1,1,0,0,1,3.0,80.0,0.0,0,4,2,3,2
0,1,1,0,0,1,1.0,90.0,0.0,0,5,2,4,3
0,1,0,1,0,1,1.0,87.07,0.0,0,4,2,4,3
0,3,0,1,0,1,3.0,69.0,0.0,0,3,3,4,2
0,1,1,0,0,1,3.0,62.9,0.0,0,6,3,4,2
0,1,1,1,0,1,3.0,75.0,0.0,0,2,2,5,2
0,1,0,0,0,1,2.0,74.82,0.0,0,4,2,2,2
1,1,1,0,0,1,1.0,95.0,0.0,0,5,1,2,3
0,1,0,1,0,1,3.0,58.62,0.0,0,3,3,2,2
0,1,1,0,0,1,4.0,60.0,0.0,0,4,3,3,2
0,1,1,0,0,1,4.0,50.6,0.0,0,5,3,2,2
0,1,1,1,0,1,3.0,80.0,0.0,0,4,2,3,2
0,1,1,0,0,1,1.0,74.71,0.0,0,4,3,2,2
0,1,1,1,0,1,1.0,97.0,0.0,0,4,1,2,4
0,1,0,1,0,1,2.0,60.0,0.0,0,4,3,3,2
0,3,0,1,0,1,1.0,95.0,0.0,0,3,2,3,3
0,1,1,1,1,1,1.0,80.0,0.0,0,4,3,2,2
0,1,0,1,1,1,1.0,95.0,0.0,0,4,3,3,3
1,1,1,0,0,1,3.0,79.76,0.0,0,4,3,4,2
0,3,1,1,0,1,3.0,38.86,0.0,0,3,3,2,2
0,1,1,1,0,1,3.0,50.91,0.0,0,2,2,4,2
1,1,0,1,0,1,1.0,91.53,0.0,0,4,2,3,3
0,1,1,1,0,2,3.0,100.0,0.0,0,4,3,2,4
0,1,0,1,0,1,3.0,83.12,0.0,0,4,3,2,3
0,1,1,1,0,1,1.0,64.0,0.0,0,4,3,4,2
0,1,1,1,1,1,1.0,95.0,0.0,0,4,2,4,3
1,1,1,1,0,1,1.0,40.0,0.0,0,1,2,3,2
0,1,0,1,0,1,1.0,47.8,0.0,0,4,3,1,2
0,1,1,1,0,1,3.0,90.0,0.0,0,4,2,4,3
0,1,0,1,0,1,4.0,50.4,0.0,0,2,3,3,2
0,1,1,1,0,1,3.0,70.0,0.0,0,4,3,1,2
0,1,1,0,0,1,1.0,97.0,0.0,0,4,3,3,4
0,3,0,1,1,1,1.0,75.0,0.0,0,4,2,4,2
0,1,0,1,0,1,1.0,27.77,0.0,0,4,3,1,2
0,1,1,1,1,1,1.0,80.0,0.0,0,3,1,3,2
0,1,0,1,0,1,1.0,92.46,0.0,0,3,1,1,3
0,1,0,1,0,1,1.0,73.84,0.0,0,2,2,3,2
0,1,1,1,0,1,3.0,95.0,0.0,0,4,3,3,3
0,1,1,0,0,1,1.0,80.0,0.0,0,2,2,3,2
0,1,0,0,0,1,3.0,95.0,0.0,0,2,3,2,3
0,1,1,1,0,1,3.0,69.32,0.0,0,4,3,2,2
0,1,1,1,0,1,3.0,69.06,0.0,0,4,3,3,2
0,1,1,1,0,1,1.0,97.0,0.0,0,4,1,2,4
1,1,1,1,0,1,1.0,97.0,0.0,0,4,2,3,4
0,1,1,1,0,2,3.0,90.0,0.0,0,5,2,3,3
0,1,1,1,0,1,3.0,48.81,0.0,0,4,3,3,2
0,1,0,1,0,1,3.0,55.01,0.0,0,3,3,3,2
0,3,1,1,0,1,1.0,95.0,0.0,0,4,2,3,3
0,1,0,1,0,1,3.0,85.0,0.0,0,2,2,3,3
0,1,0,1,0,2,3.0,73.25,0.0,0,4,2,2,2
0,1,1,1,0,1,1.0,97.0,0.0,0,3,1,2,4
0,1,0,1,0,1,1.0,97.0,0.0,0,3,1,2,4
0,1,1,1,0,1,3.0,85.0,0.0,0,4,2,3,3
1,1,1,1,0,1,2.0,30.48,0.0,0,1,2,3,2
0,1,0,1,0,1,3.0,62.5,0.0,0,5,3,1,2
0,3,1,1,0,1,1.0,95.0,0.0,0,4,2,2,3
0,1,1,1,0,1,1.0,71.35,0.0,0,3,3,3,2
0,1,0,0,0,1,1.0,75.0,0.0,0,2,3,3,2
0,1,1,1,0,1,3.0,67.72,0.0,0,3,3,1,2
0,1,0,1,0,1,3.0,47.6,0.0,0,4,3,3,2
1,1,0,1,0,1,3.0,63.66,0.0,0,3,2,3,2
1,1,1,1,0,1,3.0,85.0,0.0,0,4,2,3,3
0,1,0,0,0,1,3.0,67.19,0.0,0,4,3,1,2
1,3,0,1,0,1,4.0,26.66,0.0,0,4,3,2,2
0,1,1,1,0,1,1.0,97.0,0.0,0,4,2,3,4
0,1,1,1,0,1,3.0,80.0,0.0,0,4,2,4,2
0,1,1,1,0,1,1.0,95.0,0.0,0,3,3,2,3
0,1,1,1,1,1,1.0,89.36,0.0,0,4,2,4,3
0,3,0,1,0,1,1.0,97.0,0.0,0,3,3,4,4
0,1,0,0,0,1,4.0,63.33,0.0,0,3,3,2,2
0,1,1,0,0,1,3.0,64.31,0.0,0,4,3,1,2
0,1,0,1,0,1,3.0,74.97,0.0,0,4,3,4,2
0,1,1,1,0,1,3.0,73.11,0.0,0,4,3,4,2
0,1,1,1,0,1,1.0,85.0,0.0,0,3,2,4,3
0,1,0,1,0,1,3.0,23.56,0.0,0,4,3,4,2
0,1,1,1,0,1,1.0,95.0,0.0,0,4,3,3,3
0,1,1,0,0,1,3.0,92.65,0.0,0,4,3,1,3
0,1,1,1,0,1,3.0,75.14,0.0,0,4,2,3,2
0,1,1,1,1,1,1.0,90.0,0.0,0,4,3,3,3
0,1,1,1,0,1,1.0,80.0,0.0,0,2,2,4,2
0,1,0,0,0,1,3.0,75.0,0.0,0,5,3,2,2
0,1,0,1,0,1,3.0,71.29,0.0,0,4,3,3,2
0,1,1,1,0,1,1.0,95.0,0.0,0,4,1,3,3
0,1,0,0,0,1,3.0,59.03,0.0,0,4,2,2,2
0,1,1,1,0,1,1.0,76.48,0.0,0,4,2,4,2
0,1,0,1,0,1,3.0,51.4,0.0,0,3,1,3,2
0,3,1,1,0,2,3.0,90.0,0.0,0,5,2,4,3
0,1,1,1,0,1,3.0,57.42,0.0,0,2,2,4,2
0,1,1,1,0,1,1.0,59.35,0.0,0,4,1,2,2
0,1,1,1,0,1,3.0,80.0,0.0,0,4,3,3,2
0,3,0,0,0,1,3.0,75.0,0.0,0,4,3,2,2
0,1,0,1,0,1,3.0,78.96,0.0,0,4,3,3,2
0,1,1,1,0,1,3.0,45.11,0.0,0,3,3,2,2
1,1,1,1,0,1,1.0,90.0,0.0,0,4,1,2,3
0,1,0,1,0,1,3.0,51.62,0.0,0,4,3,2,2
0,1,1,1,0,1,3.0,55.51,0.0,0,3,2,3,2
0,1,1,1,1,1,1.0,97.0,0.0,0,2,2,3,4
0,1,1,1,0,1,1.0,95.0,0.0,0,4,2,3,3
0,1,1,1,1,1,1.0,95.0,0.0,0,4,2,2,3
0,3,1,1,1,1,1.0,95.0,0.0,0,4,2,3,3
0,1,0,1,0,1,3.0,71.13,0.0,0,4,3,2,2
